"EntityType","EntityName","Cluster","Metric","Unit","Samples","Average","P95","P99","Maximum","Minimum","FirstSample","LastSample"
"Host","10.80.18.118","Cluster_PF_SAGE","mem.usage.average","%","358","56,91","57,38","60,88","61,05","55,43","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.118","Cluster_PF_SAGE","net.usage.average","KBps","358","42456,6061","62429","75881","130075","13902","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.117","Cluster_PF_SAGE","cpu.usage.average","%","358","14,9389","22,28","27,55","30,48","10,19","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.117","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","358","45091,162","67226","83123","91992","30757","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.117","Cluster_PF_SAGE","disk.usage.average","KBps","358","331077,5894","963821","1531744","2547391","18709","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.117","Cluster_PF_SAGE","mem.consumed.average","KB","358","613887950,9385","612999216","674635611","685206013","608183182","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.117","Cluster_PF_SAGE","mem.usage.average","%","358","57,1968","57,11","62,86","63,84","56,67","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.117","Cluster_PF_SAGE","net.usage.average","KBps","358","10052,2849","18408","24625","82615","2676","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.10","Cluster_BSS","cpu.usage.average","%","358","7,4489","12,26","14,17","17,04","3,53","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.10","Cluster_BSS","cpu.usagemhz.average","MHz","358","13388,3352","22023","25462","30610","6343","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.10","Cluster_BSS","disk.usage.average","KBps","358","75723,243","108528","389006","1102034","16494","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.10","Cluster_BSS","mem.consumed.average","KB","358","580353578,4609","615131448","712573430","721946381","547623252","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.10","Cluster_BSS","mem.usage.average","%","358","54,0495","57,29","66,37","67,24","51","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.10","Cluster_BSS","net.usage.average","KBps","358","41426,1034","62046","71618","85735","10778","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.5","Cluster_BSS","cpu.usage.average","%","358","17,3023","22,19","37,01","44,11","3,85","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.5","Cluster_BSS","cpu.usagemhz.average","MHz","358","31081,9246","39853","66472","79227","6929","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.5","Cluster_BSS","disk.usage.average","KBps","358","18743,7263","22845","54697","62922","4946","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.5","Cluster_BSS","mem.consumed.average","KB","358","446803318,3994","480904275","480924169","480927965","307416621","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.5","Cluster_BSS","mem.usage.average","%","358","41,6113","44,79","44,79","44,79","28,63","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.5","Cluster_BSS","net.usage.average","KBps","358","9059,7821","10371","25999","30411","5836","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.18","Cluster_ESS","cpu.usage.average","%","358","8,7663","10,33","14,62","15,98","7,7","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.18","Cluster_ESS","cpu.usagemhz.average","MHz","358","18484,7207","21772","30805","33687","16239","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.18","Cluster_ESS","disk.usage.average","KBps","358","40447,0978","212857","421442","570508","8452","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.18","Cluster_ESS","mem.consumed.average","KB","358","426222082,8659","445296949","446811852","446989282","397487140","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.18","Cluster_ESS","mem.usage.average","%","358","52,9305","55,3","55,49","55,51","49,36","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.18","Cluster_ESS","net.usage.average","KBps","358","4933,7095","12824","102848","170024","506","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.19","Cluster_ESS","cpu.usage.average","%","358","5,9361","7,02","9,75","9,87","4,6","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.19","Cluster_ESS","cpu.usagemhz.average","MHz","358","12522,2765","14812","20561","20804","9713","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.19","Cluster_ESS","disk.usage.average","KBps","358","9846,7179","13633","17776","19778","6550","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.19","Cluster_ESS","mem.consumed.average","KB","358","496834802,9553","521538625","522147647","522484644","463514082","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.19","Cluster_ESS","mem.usage.average","%","358","46,2711","48,57","48,63","48,66","43,17","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.19","Cluster_ESS","net.usage.average","KBps","358","1393,9693","2923","9616","10654","730","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.116","Cluster_PF_BSS","cpu.usage.average","%","358","16,5023","23,43","25,52","26,7","10,32","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.116","Cluster_PF_BSS","cpu.usagemhz.average","MHz","358","49808,5","70702","77007","80571","31147","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.116","Cluster_PF_BSS","disk.usage.average","KBps","358","166998,1397","244096","298346","391656","71568","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.116","Cluster_PF_BSS","mem.consumed.average","KB","358","637525654,338","650155165","652928440","653279433","550813682","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.116","Cluster_PF_BSS","mem.usage.average","%","358","59,4","60,58","60,83","60,87","51,32","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.116","Cluster_PF_BSS","net.usage.average","KBps","358","26656,3631","38397","74834","105197","8642","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.115","Cluster_PF_BSS","cpu.usage.average","%","358","8,9644","20,52","22,23","23,09","0,68","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.115","Cluster_PF_BSS","cpu.usagemhz.average","MHz","358","27066,148","61931","67095","69678","2087","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.115","Cluster_PF_BSS","disk.usage.average","KBps","358","83048,2682","596864","638529","642733","969","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.115","Cluster_PF_BSS","mem.consumed.average","KB","358","729528730,6983","773625704","773634862","773646799","565142765","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.115","Cluster_PF_BSS","mem.usage.average","%","358","67,973","72,08","72,08","72,08","52,65","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.115","Cluster_PF_BSS","net.usage.average","KBps","358","1019,3799","1779","7014","39560","30","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.24","Cluster_SAGE","cpu.usage.average","%","358","5,5041","6,87","8,05","8,8","4,42","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.24","Cluster_SAGE","cpu.usagemhz.average","MHz","358","11610,9441","14479","16969","18556","9337","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.24","Cluster_SAGE","disk.usage.average","KBps","358","64386,2709","347345","468255","574061","6151","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.24","Cluster_SAGE","mem.consumed.average","KB","358","405459210,3492","406941070","406947626","406950117","396113303","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.24","Cluster_SAGE","mem.usage.average","%","358","37,7606","37,9","37,9","37,9","36,89","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.24","Cluster_SAGE","net.usage.average","KBps","358","11790,2989","80489","117652","118416","830","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.23","Cluster_SAGE","cpu.usage.average","%","358","12,8223","16,5","19,55","23,93","9,22","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.23","Cluster_SAGE","cpu.usagemhz.average","MHz","358","27030,4944","34771","41215","50437","19433","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.23","Cluster_SAGE","disk.usage.average","KBps","358","93047,5335","144161","242924","759026","37682","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.23","Cluster_SAGE","mem.consumed.average","KB","358","482039096,2207","482115979","482123391","482128403","478056920","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.23","Cluster_SAGE","mem.usage.average","%","358","44,8928","44,9","44,9","44,9","44,52","09/08/2026 22:00:00","08/09/2026 16:00:00"
"Host","10.80.18.23","Cluster_SAGE","net.usage.average","KBps","358","45429,6117","63115","72993","80692","16380","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX014","Cluster_PF_SAGE","cpu.ready.summation","millisecond","358","349509,5447","461055","518052","564456","118653","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX014","Cluster_PF_SAGE","cpu.usage.average","%","358","12,7594","31,98","38,75","40,89","0,21","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX014","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","358","11004,0559","27569","33408","35251","186","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX014","Cluster_PF_SAGE","disk.usage.average","KBps","358","1317,3128","4649","9102","10938","25","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX014","Cluster_PF_SAGE","mem.consumed.average","KB","358","92721326,2039","104856057","104856834","104857127","16859776","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX014","Cluster_PF_SAGE","mem.usage.average","%","358","17,6088","30,3","33,35","34,12","1,32","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX014","Cluster_PF_SAGE","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX014","Cluster_PF_SAGE","net.usage.average","KBps","358","17376,595","833","982","6118717","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP029","Cluster_PF_SAGE","cpu.ready.summation","millisecond","358","66399,2682","78905","99480","102970","24500","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP029","Cluster_PF_SAGE","cpu.usage.average","%","358","3,2589","5,2","62,24","66,13","0,52","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP029","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","358","703,1453","1121","13414","14251","112","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP029","Cluster_PF_SAGE","disk.usage.average","KBps","358","340,7207","1765","8043","9817","27","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP029","Cluster_PF_SAGE","mem.consumed.average","KB","358","27315722,1564","32356046","32356163","32802257","11463896","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP029","Cluster_PF_SAGE","mem.usage.average","%","358","3,5753","7,67","14,05","14,27","2,06","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP029","Cluster_PF_SAGE","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP029","Cluster_PF_SAGE","net.usage.average","KBps","358","87,5503","202","337","22284","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP084_UP","Cluster_PF_SAGE","cpu.ready.summation","millisecond","358","85840,1788","100376","124282","134507","20412","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP084_UP","Cluster_PF_SAGE","cpu.usage.average","%","358","1,7797","7,6","17,17","42,52","0,14","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP084_UP","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","358","384,3966","1637","3701","9164","32","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP084_UP","Cluster_PF_SAGE","disk.usage.average","KBps","358","344,8827","2727","6561","11581","9","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP084_UP","Cluster_PF_SAGE","mem.consumed.average","KB","358","12393830,1285","12581689","12581995","12581996","9075437","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP084_UP","Cluster_PF_SAGE","mem.usage.average","%","358","8,2417","16,87","26,1","36,57","1,75","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP084_UP","Cluster_PF_SAGE","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP084_UP","Cluster_PF_SAGE","net.usage.average","KBps","358","120,4888","391","1709","22342","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TEST","Cluster_ESS","cpu.ready.summation","millisecond","358","15078,0223","15990","16576","16834","13347","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TEST","Cluster_ESS","cpu.usage.average","%","358","0,4079","1,01","1,02","1,07","0,33","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TEST","Cluster_ESS","cpu.usagemhz.average","MHz","358","35,6955","88","90","93","29","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TEST","Cluster_ESS","disk.usage.average","KBps","358","81,9022","1017","1020","1024","2","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TEST","Cluster_ESS","mem.consumed.average","KB","358","8377847,9246","8378368","8378368","8378368","8331822","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TEST","Cluster_ESS","mem.usage.average","%","358","2,2977","6,51","6,85","6,98","1,55","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TEST","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMPRTTEST","Cluster_PF_BSS","cpu.ready.summation","millisecond","358","13703,5084","16507","16818","17111","7072","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMPRTTEST","Cluster_PF_BSS","cpu.usage.average","%","358","0,0619","0,07","0,08","0,09","0,05","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMPRTTEST","Cluster_PF_BSS","cpu.usagemhz.average","MHz","358","21,9888","26","28","30","17","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMPRTTEST","Cluster_PF_BSS","disk.usage.average","KBps","358","2,1732","10","15","24","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMPRTTEST","Cluster_PF_BSS","mem.consumed.average","KB","358","10071438,7933","10072064","10072064","10072064","9960152","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMPRTTEST","Cluster_PF_BSS","mem.usage.average","%","358","1,0063","1,06","1,1","1,11","0,99","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMPRTTEST","Cluster_PF_BSS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMPRTTEST","Cluster_PF_BSS","net.usage.average","KBps","358","1,3743","4","10","11","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX001","Cluster_PF_SAGE","cpu.ready.summation","millisecond","358","34362,3855","45024","57386","61219","21186","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX001","Cluster_PF_SAGE","cpu.usage.average","%","358","4,8093","6,09","6,3","6,37","1,89","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX001","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","358","518,2821","656","679","686","204","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX001","Cluster_PF_SAGE","disk.usage.average","KBps","358","54,338","90","183","230","30","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX001","Cluster_PF_SAGE","mem.consumed.average","KB","358","12581480,419","12581972","12581976","12581976","12512072","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX001","Cluster_PF_SAGE","mem.usage.average","%","358","10,193","11,74","12,26","13,06","6,83","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX001","Cluster_PF_SAGE","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX001","Cluster_PF_SAGE","net.usage.average","KBps","358","7,148","14","19","38","2","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMON-FLK001","Cluster_SAGE","cpu.ready.summation","millisecond","358","107317,757","124601","150217","182266","81019","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMON-FLK001","Cluster_SAGE","cpu.usage.average","%","358","6,1276","6,33","6,39","6,59","6,01","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMON-FLK001","Cluster_SAGE","cpu.usagemhz.average","MHz","358","3230,7179","3337","3369","3474","3170","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMON-FLK001","Cluster_SAGE","disk.usage.average","KBps","358","868,852","3684","4004","4057","458","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMON-FLK001","Cluster_SAGE","mem.consumed.average","KB","358","107542353,8073","108494848","108494848","108494848","105391730","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMON-FLK001","Cluster_SAGE","mem.usage.average","%","358","3,1175","3,47","3,62","4,08","2,6","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMON-FLK001","Cluster_SAGE","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMON-FLK001","Cluster_SAGE","net.usage.average","KBps","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMDW001","Cluster_PF_BSS","cpu.ready.summation","millisecond","358","9087,8324","13323","14338","14730","3108","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMDW001","Cluster_PF_BSS","cpu.usage.average","%","358","3,0601","3,76","4,11","5,17","2,27","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMDW001","Cluster_PF_BSS","cpu.usagemhz.average","MHz","358","164,5196","203","221","278","122","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMDW001","Cluster_PF_BSS","disk.usage.average","KBps","358","77,3659","264","593","655","27","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMDW001","Cluster_PF_BSS","mem.consumed.average","KB","358","8386969,9078","8387501","8387504","8387504","8340879","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMDW001","Cluster_PF_BSS","mem.usage.average","%","358","10,8109","12,69","14","14,21","7,7","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMDW001","Cluster_PF_BSS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMMDW001","Cluster_PF_BSS","net.usage.average","KBps","358","2,3603","4","7","28","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP133","Cluster_ESS","cpu.ready.summation","millisecond","358","194190,7709","210088","213856","215682","111873","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP133","Cluster_ESS","cpu.usage.average","%","358","4,5417","4,89","5,06","5,95","2,83","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP133","Cluster_ESS","cpu.usagemhz.average","MHz","358","1197,2905","1290","1334","1567","746","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP133","Cluster_ESS","disk.usage.average","KBps","358","88,6844","313","640","2293","17","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP133","Cluster_ESS","mem.consumed.average","KB","358","88106383,5475","93155548","93157190","93157596","63206718","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP133","Cluster_ESS","mem.usage.average","%","358","1,437","1,67","1,98","2,67","1,06","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP133","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP133","Cluster_ESS","net.usage.average","KBps","358","3,595","5","9","101","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP132","Cluster_ESS","cpu.ready.summation","millisecond","358","22029,1955","24206","25196","25708","18838","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP132","Cluster_ESS","cpu.usage.average","%","358","0,4426","0,53","0,56","0,59","0,3","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP132","Cluster_ESS","cpu.usagemhz.average","MHz","358","78,3212","93","100","103","54","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP132","Cluster_ESS","disk.usage.average","KBps","358","25,0642","48","330","378","8","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP132","Cluster_ESS","mem.consumed.average","KB","358","13688039,3324","14397170","14397174","14397176","13309052","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP132","Cluster_ESS","mem.usage.average","%","358","1,5214","1,81","1,93","2,05","1,13","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP132","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP132","Cluster_ESS","net.usage.average","KBps","358","2,8911","4","7","17","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX015","Cluster_PF_SAGE","cpu.ready.summation","millisecond","358","171437,8911","181757","204383","207272","139863","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX015","Cluster_PF_SAGE","cpu.usage.average","%","358","0,2301","0,29","0,34","0,36","0,2","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX015","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","358","203,7989","259","295","318","179","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX015","Cluster_PF_SAGE","disk.usage.average","KBps","358","51,338","92","174","202","18","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX015","Cluster_PF_SAGE","mem.consumed.average","KB","358","37914732,2933","39103392","39111588","39113113","36569745","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX015","Cluster_PF_SAGE","mem.usage.average","%","358","1,8525","2,09","2,2","2,26","1,58","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX015","Cluster_PF_SAGE","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX015","Cluster_PF_SAGE","net.usage.average","KBps","358","2,1536","3","5","5","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMRMM001","Cluster_BSS","cpu.ready.summation","millisecond","358","36381,3268","60579","64909","69667","16063","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMRMM001","Cluster_BSS","cpu.usage.average","%","358","2,2219","3,08","4,4","5,36","1,48","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMRMM001","Cluster_BSS","cpu.usagemhz.average","MHz","358","444,0084","615","879","1069","296","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMRMM001","Cluster_BSS","disk.usage.average","KBps","358","61,486","127","167","315","37","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMRMM001","Cluster_BSS","mem.consumed.average","KB","358","33458896,6955","33462272","33462272","33462272","33276371","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMRMM001","Cluster_BSS","mem.usage.average","%","358","3,8922","5,03","5,9","6,3","1,88","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMRMM001","Cluster_BSS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMRMM001","Cluster_BSS","net.usage.average","KBps","358","7,0754","24","59","119","2","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP194","Cluster_ESS","cpu.ready.summation","millisecond","358","39423,6788","42164","43492","43911","34332","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP194","Cluster_ESS","cpu.usage.average","%","358","0,7799","1,17","1,25","1,64","0,61","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP194","Cluster_ESS","cpu.usagemhz.average","MHz","358","137,4693","207","220","289","108","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP194","Cluster_ESS","disk.usage.average","KBps","358","64,7179","285","506","2125","17","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP194","Cluster_ESS","mem.consumed.average","KB","358","33546331,8883","33551497","33551788","33551982","33454548","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP194","Cluster_ESS","mem.usage.average","%","358","2,1269","2,9","3,4","4,05","1,62","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP194","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMAPP194","Cluster_ESS","net.usage.average","KBps","358","1,4106","3","7","28","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMBGS001 (tg001vmbip001)","Cluster_BSS","cpu.ready.summation","millisecond","358","5531,5084","6594","7220","8369","615","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMBGS001 (tg001vmbip001)","Cluster_BSS","cpu.usage.average","%","358","5,6565","7,01","7,63","103,64","3,81","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMBGS001 (tg001vmbip001)","Cluster_BSS","cpu.usagemhz.average","MHz","358","140,5391","174","190","2584","95","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMBGS001 (tg001vmbip001)","Cluster_BSS","disk.usage.average","KBps","358","18,5866","75","108","856","5","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMBGS001 (tg001vmbip001)","Cluster_BSS","mem.consumed.average","KB","358","66667984,0866","66672640","66672640","66672640","66302237","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMBGS001 (tg001vmbip001)","Cluster_BSS","mem.usage.average","%","358","3,0213","3,64","3,75","4,6","2,16","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMBGS001 (tg001vmbip001)","Cluster_BSS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
